,1,2,5,6,7,8,9,12,13,14,15,16,19,20,21,22,23,26,27,28,29,30,33,34,35
0,0.051911798311882223,0.042075252203853386,0.024560836668928027,0.021459646256979617,0.019243011712912532,0.0176951887759616,0.016641864203004522,0.015215364400332401,0.01504250660122898,0.014936132458720441,0.01486886742900892,0.014824286081978916,0.014768336336791005,0.014775467917418156,0.014798743807149545,0.01483934474834872,0.014896771658739622,0.015135088705374639,0.015216747229633537,0.015288154842083707,0.015344203899918002,0.015383330963008396,0.015485536412294026,0.015597005029544336,0.01582677821975445
1,0.028099088963484974,0.022785147593581672,0.012924906776140895,0.011050765731666828,0.009647418863971281,0.008609884627269658,0.00785324353712527,0.0066645709442492845,0.006492198218234678,0.006388286319181036,0.006337613427219238,0.006329851407360587,0.006505450490202375,0.006617807475316317,0.006751307886693425,0.0069014512592247,0.007062509190919608,0.0075339035184542325,0.0076558938716342895,0.0077434394502276516,0.007787050055668543,0.007778932685452877,0.0074173171514745895,0.007202652490731765,0.006969688285697273
2,0.0042331585873475385,0.004110065638454964,0.0022792286241299863,0.0015024624700122244,0.0007499446668662781,6.057169732296254e-05,-0.0005401285371238918,-0.0017071100561456142,-0.0018865579741513126,-0.001974418596645673,-0.0019827434608125642,-0.0019246421448289174,-0.0014803422822712302,-0.001280017605939349,-0.0010687602277175416,-0.0008533231690853742,-0.0006391827008678801,-5.167430225369628e-05,0.00010694860804313878,0.00023209111865815603,0.0003087150198610995,0.00031541789572778157,-0.00043493614145359615,-0.0011202078936430608,-0.0021517083011432796
