,,option,position,wind_id,k,p,close,iv,delta,gamma,vega,theta
20200417,close a position,option(delta<0.5),0.09910833254110198,10002335.SH,2.8,0.09910833254110198,0.016,0.14517554640769958,0.4511736535863585,8.343303732351448,0.12943464432549376,-0.7107447606020245
20200417,close a position,option(delta>0.5),0.900891667458898,10002334.SH,2.75,0.900891667458898,0.0437,2.9802322387695312e-08,1.0,0.0,0.0,-0.05498493357083796
20200417,open a position,option(delta<0.25),-1.3883616720475518,10002336.SH,2.85,0.6941808360237759,0.0047,0.17047497630119324,0.1613735854388877,4.390534561060184,0.07998288223669672,-0.5066007467713924
20200417,open a position,option(delta>0.25),-0.6116383279524482,10002335.SH,2.8,0.3058191639762241,0.016,0.14517554640769958,0.4511736535863585,8.343303732351448,0.12943464432549376,-0.7107447606020245
20200417,open a position,option(delta<0.5),0.9110349808592427,10002335.SH,2.8,0.9110349808592427,0.016,0.14517554640769958,0.4511736535863585,8.343303732351448,0.12943464432549376,-0.7107447606020245
20200417,open a position,option(delta>0.5),0.08896501914075727,10002419.SH,2.35,0.08896501914075727,0.4289,2.9802322387695312e-08,1.0,0.0,0.0,-0.04698712505144335
20200420,close a position,option(delta<0.25),1.3883616720475518,10002336.SH,2.85,0.6941808360237759,0.0038,0.22138246893882751,0.15869375125281154,5.268621742949999,0.05021385603408582,-1.0231980241388703
20200420,close a position,option(delta>0.25),0.6116383279524482,10002335.SH,2.8,0.3058191639762241,0.0161,0.17390087246894836,0.5390884735516135,11.003359443302266,0.08237783762454498,-1.3371082772946892
20200420,close a position,option(delta<0.5),-0.9110349808592427,10002335.SH,2.8,0.9110349808592427,0.0161,0.17390087246894836,0.5390884735516135,11.003359443302266,0.08237783762454498,-1.3371082772946892
20200420,close a position,option(delta>0.5),-0.08896501914075727,10002419.SH,2.35,0.08896501914075727,0.4439,2.9802322387695312e-08,1.0,0.0,0.0,-0.046994849597287496
20200423,open a position,option(delta<0.25),-1.3801902203804197,10002441.SH,2.9,0.6900951101902099,0.0157,0.15329155325889587,0.21584527032873702,2.245980681485579,0.24910602472734647,-0.2166853778603356
20200423,open a position,option(delta>0.25),-0.6198097796195803,10002440.SH,2.85,0.30990488980979014,0.0252,0.14208224415779114,0.32605563097269485,2.981984394120952,0.3065527132683464,-0.2514619522924545
20200423,open a position,option(delta<0.5),0.9002044839879719,10002439.SH,2.8,0.9002044839879719,0.0422,0.1353447139263153,0.48129518060916887,3.4614739492709528,0.3389708527992398,-0.272239838835478
20200423,open a position,option(delta>0.5),0.09979551601202807,10002438.SH,2.75,0.09979551601202807,0.0647,0.11930778622627258,0.6687266418441274,3.5740179729849486,0.30852155353112504,-0.2335586702086036
20200424,close a position,option(delta<0.25),1.3801902203804197,10002441.SH,2.9,0.6900951101902099,0.013,0.16284188628196716,0.18084134255990003,1.943849385737282,0.21879635505628164,-0.20678086062226128
20200424,close a position,option(delta>0.25),0.6198097796195803,10002440.SH,2.85,0.30990488980979014,0.0224,0.15765193104743958,0.28200668098100673,2.5771393137609753,0.2808332574507707,-0.25999508229927226
20200424,close a position,option(delta<0.5),-0.9002044839879719,10002439.SH,2.8,0.9002044839879719,0.0362,0.14918175339698792,0.4138381471417968,3.14122461934428,0.32391126081486604,-0.2893946160571807
20200424,close a position,option(delta>0.5),-0.09979551601202807,10002438.SH,2.75,0.09979551601202807,0.0586,0.14512190222740173,0.5745297463398974,3.2486522675202987,0.3258723679964489,-0.2921342607876185
20200424,open a position,option(delta<0.25),-0.6327598262514978,10002441.SH,2.9,0.3163799131257489,0.013,0.16284188628196716,0.18084134255990003,1.943849385737282,0.21879635505628164,-0.20678086062226128
20200424,open a position,option(delta>0.25),-1.367240173748502,10002440.SH,2.85,0.683620086874251,0.0224,0.15765193104743958,0.28200668098100673,2.5771393137609753,0.2808332574507707,-0.25999508229927226
20200424,open a position,option(delta<0.5),0.4638061150167354,10002439.SH,2.8,0.4638061150167354,0.0362,0.14918175339698792,0.4138381471417968,3.14122461934428,0.32391126081486604,-0.2893946160571807
20200424,open a position,option(delta>0.5),0.5361938849832646,10002438.SH,2.75,0.5361938849832646,0.0586,0.14512190222740173,0.5745297463398974,3.2486522675202987,0.3258723679964489,-0.2921342607876185
20200427,close a position,option(delta<0.25),0.6327598262514978,10002441.SH,2.9,0.3163799131257489,0.0133,0.1505524218082428,0.2015099351310531,2.3353577282298663,0.22494583570043009,-0.21699727479344919
20200427,close a position,option(delta>0.25),1.367240173748502,10002440.SH,2.85,0.683620086874251,0.0237,0.14332786202430725,0.3237408092302086,3.1344239431407073,0.28742540741956385,-0.26820015763942656
20200427,close a position,option(delta<0.5),-0.4638061150167354,10002439.SH,2.8,0.4638061150167354,0.0414,0.13791272044181824,0.4883744721816677,3.6149549581408285,0.31896572123595485,-0.29402566344553793
20200427,close a position,option(delta>0.5),-0.5361938849832646,10002438.SH,2.75,0.5361938849832646,0.0667,0.1283283531665802,0.6756562761175912,3.5034683263876194,0.2876455193206347,-0.26092216448371824
20200427,open a position,option(delta<0.25),-1.2065823757488463,10002441.SH,2.9,0.6032911878744232,0.0133,0.1505524218082428,0.2015099351310531,2.3353577282298663,0.22494583570043009,-0.21699727479344919
20200427,open a position,option(delta>0.25),-0.7934176242511537,10002440.SH,2.85,0.39670881212557685,0.0237,0.14332786202430725,0.3237408092302086,3.1344239431407073,0.28742540741956385,-0.26820015763942656
20200427,open a position,option(delta<0.5),0.9379249474641441,10002439.SH,2.8,0.9379249474641441,0.0414,0.13791272044181824,0.4883744721816677,3.6149549581408285,0.31896572123595485,-0.29402566344553793
20200427,open a position,option(delta>0.5),0.06207505253585588,10002438.SH,2.75,0.06207505253585588,0.0667,0.1283283531665802,0.6756562761175912,3.5034683263876194,0.2876455193206347,-0.26092216448371824
20200428,close a position,option(delta<0.25),1.2065823757488463,10002441.SH,2.9,0.6032911878744232,0.0146,0.14023396372795105,0.2303782995044943,2.7362620848654724,0.24072914619603783,-0.2251003786040377
20200428,close a position,option(delta>0.25),0.7934176242511537,10002440.SH,2.85,0.39670881212557685,0.0279,0.13633081316947937,0.3793250829863303,3.5241743452856205,0.30141799994594803,-0.27935980718991105
20200428,close a position,option(delta<0.5),-0.9379249474641441,10002439.SH,2.8,0.9379249474641441,0.0477,0.12712177634239197,0.5642511862054591,3.9106552745895016,0.3118798097201891,-0.28025779816944607
20200428,close a position,option(delta>0.5),-0.06207505253585588,10002438.SH,2.75,0.06207505253585588,0.0763,0.11246684193611145,0.7724132643954777,3.388563462969117,0.23908806510290861,-0.21110190233501902
20200428,open a position,option(delta<0.25),-1.7365273685430263,10002441.SH,2.9,0.8682636842715131,0.0146,0.14023396372795105,0.2303782995044943,2.7362620848654724,0.24072914619603783,-0.2251003786040377
20200428,open a position,option(delta>0.25),-0.26347263145697375,10002440.SH,2.85,0.13173631572848687,0.0279,0.13633081316947937,0.3793250829863303,3.5241743452856205,0.30141799994594803,-0.27935980718991105
20200428,open a position,option(delta<0.5),0.34744249236314917,10002440.SH,2.85,0.34744249236314917,0.0279,0.13633081316947937,0.3793250829863303,3.5241743452856205,0.30141799994594803,-0.27935980718991105
20200428,open a position,option(delta>0.5),0.6525575076368508,10002439.SH,2.8,0.6525575076368508,0.0477,0.12712177634239197,0.5642511862054591,3.9106552745895016,0.3118798097201891,-0.28025779816944607
20200429,close a position,option(delta<0.25),1.7365273685430263,10002441.SH,2.9,0.8682636842715131,0.0199,0.1444164216518402,0.28728120376206834,3.0116402323545457,0.26702426718650585,-0.2672024695319475
20200429,close a position,option(delta>0.25),0.26347263145697375,10002440.SH,2.85,0.13173631572848687,0.0354,0.13782599568367004,0.44651929424811054,3.660896629040948,0.3097773544419494,-0.30283839918056255
20200429,close a position,option(delta<0.5),-0.34744249236314917,10002440.SH,2.85,0.34744249236314917,0.0354,0.13782599568367004,0.44651929424811054,3.660896629040948,0.3097773544419494,-0.30283839918056255
20200429,close a position,option(delta>0.5),-0.6525575076368508,10002439.SH,2.8,0.6525575076368508,0.0586,0.12794163823127747,0.6375016078609437,3.740757180288137,0.29383429776748987,-0.27992782540700145
20200429,open a position,option(delta<0.25),-0.657433726578366,10002471.SH,2.95,0.328716863289183,0.0109,0.15174362063407898,0.1738668708646689,2.159102155736277,0.20114752584565088,-0.2085629885906348
20200429,open a position,option(delta>0.25),-1.342566273421634,10002441.SH,2.9,0.671283136710817,0.0199,0.1444164216518402,0.28728120376206834,3.0116402323545457,0.26702426718650585,-0.2672024695319475
20200429,open a position,option(delta<0.5),0.719970374532651,10002440.SH,2.85,0.719970374532651,0.0354,0.13782599568367004,0.44651929424811054,3.660896629040948,0.3097773544419494,-0.30283839918056255
20200429,open a position,option(delta>0.5),0.280029625467349,10002439.SH,2.8,0.280029625467349,0.0586,0.12794163823127747,0.6375016078609437,3.740757180288137,0.29383429776748987,-0.27992782540700145
20200430,close a position,option(delta<0.25),0.657433726578366,10002471.SH,2.95,0.328716863289183,0.0205,0.17529067397117615,0.25662997060444787,2.3694864259490327,0.2499096222242069,-0.31032986848813554
20200430,close a position,option(delta>0.25),1.342566273421634,10002441.SH,2.9,0.671283136710817,0.0344,0.17138352990150452,0.38093878250361357,2.8662747435497606,0.29556761178491014,-0.36343386924344906
20200430,close a position,option(delta<0.5),-0.719970374532651,10002440.SH,2.85,0.719970374532651,0.0534,0.16251596808433533,0.5284771734184893,3.156608575202184,0.30866452119318133,-0.36814047517408305
20200430,close a position,option(delta>0.5),-0.280029625467349,10002439.SH,2.8,0.280029625467349,0.0804,0.15374621748924255,0.6901726121229534,2.9575068819114194,0.2735899536659522,-0.32207701034642655
20200522,open a position,option(delta<0.25),0.3525024324684878,10002440.SH,2.85,0.1762512162342439,0.0018,0.16957858204841614,0.07392420888161774,2.5483595755321162,0.0453566549904063,-0.28479682342878887
20200522,open a position,option(delta>0.25),1.6474975675315122,10002439.SH,2.8,0.8237487837657561,0.0097,0.1681775152683258,0.2876735880472588,6.258826806960562,0.11047656874741252,-0.6938897410136387
20200522,open a position,option(delta<0.5),-0.39440342682350954,10002439.SH,2.8,0.39440342682350954,0.0097,0.1681775152683258,0.2876735880472588,6.258826806960562,0.11047656874741252,-0.6938897410136387
20200522,open a position,option(delta>0.5),-0.6055965731764905,10002438.SH,2.75,0.6055965731764905,0.0324,0.16885307431221008,0.6382806115299733,6.850226042238792,0.12140125775378566,-0.7828998238960344
20200525,close a position,option(delta<0.25),-0.3525024324684878,10002440.SH,2.85,0.1762512162342439,0.001,0.20851102471351624,0.055203790662049876,2.600126794889404,0.022958857497486287,-0.4398790406590209
20200525,close a position,option(delta>0.25),-1.6474975675315122,10002439.SH,2.8,0.8237487837657561,0.0072,0.1825554072856903,0.30306411657669385,9.297647207177347,0.0718777522508094,-1.2140589655908478
20200525,close a position,option(delta<0.5),0.39440342682350954,10002439.SH,2.8,0.39440342682350954,0.0072,0.1825554072856903,0.30306411657669385,9.297647207177347,0.0718777522508094,-1.2140589655908478
20200525,close a position,option(delta>0.5),0.6055965731764905,10002438.SH,2.75,0.6055965731764905,0.0352,0.19084450602531433,0.7831447296947834,7.477127079731423,0.06042840719931487,-1.0951730408348739
20200630,open a position,option(delta<0.25),-0.8298553472160891,10002565.SH,3.1,0.41492767360804456,0.0057,0.15124741196632385,0.10936173017739115,1.705957896304065,0.13589232724536476,-0.1768509523773385
20200630,open a position,option(delta>0.25),-1.170144652783911,10002535.SH,3.0,0.5850723263919555,0.023,0.13719812035560608,0.3497393099715029,3.7190704956282725,0.2687331531195446,-0.3260673713645045
20200630,open a position,option(delta<0.5),0.2428554244977088,10002535.SH,3.0,0.2428554244977088,0.023,0.13719812035560608,0.3497393099715029,3.7190704956282725,0.2687331531195446,-0.3260673713645045
20200630,open a position,option(delta>0.5),0.7571445755022912,10002534.SH,2.95,0.7571445755022912,0.041,0.12462422251701355,0.5481963746989545,4.378783289750923,0.2874051790107055,-0.32871303207447583
20200701,close a position,option(delta<0.25),0.8298553472160891,10002565.SH,3.1,0.41492767360804456,0.018,0.15133777260780334,0.2720512472120849,3.020503207390429,0.2409782860480999,-0.3330439759447784
20200701,close a position,option(delta>0.25),1.170144652783911,10002535.SH,3.0,0.5850723263919555,0.0569,0.13823392987251282,0.6260852264380294,3.7746317218130203,0.27506828035643677,-0.3672098620079897
20200701,close a position,option(delta<0.5),-0.2428554244977088,10002535.SH,3.0,0.2428554244977088,0.0569,0.13823392987251282,0.6260852264380294,3.7746317218130203,0.27506828035643677,-0.3672098620079897
20200701,close a position,option(delta>0.5),-0.7571445755022912,10002534.SH,2.95,0.7571445755022912,0.0895,0.1254081428050995,0.8185578006287417,2.896245929176267,0.19147516167746625,-0.2564459348822413
20200701,open a position,option(delta<0.25),-0.24881088357837136,10002569.SH,3.2,0.12440544178918568,0.0054,0.1703294813632965,0.09479817134220142,1.3645459697545546,0.12252628539373932,-0.18699991710096084
20200701,open a position,option(delta>0.25),-1.7511891164216287,10002565.SH,3.1,0.8755945582108143,0.018,0.15133777260780334,0.2720512472120849,3.020503207390429,0.2409782860480999,-0.3330439759447784
20200701,open a position,option(delta<0.5),0.35613877152046425,10002565.SH,3.1,0.35613877152046425,0.018,0.15133777260780334,0.2720512472120849,3.020503207390429,0.2409782860480999,-0.3330439759447784
20200701,open a position,option(delta>0.5),0.6438612284795358,10002535.SH,3.0,0.6438612284795358,0.0569,0.13823392987251282,0.6260852264380294,3.7746317218130203,0.27506828035643677,-0.3672098620079897
20200702,close a position,option(delta<0.25),0.24881088357837136,10002569.SH,3.2,0.12440544178918568,0.0261,0.2106352150440216,0.2818296734895929,2.20714148900506,0.24527983047635624,-0.48840754933164265
20200702,close a position,option(delta>0.25),1.7511891164216287,10002565.SH,3.1,0.8755945582108143,0.06,0.1960436999797821,0.5270688683862733,2.795153006541123,0.28910736734431686,-0.5486937055144387
20200702,close a position,option(delta<0.5),-0.35613877152046425,10002565.SH,3.1,0.35613877152046425,0.06,0.1960436999797821,0.5270688683862733,2.795153006541123,0.28910736734431686,-0.5486937055144387
20200702,close a position,option(delta>0.5),-0.6438612284795358,10002535.SH,3.0,0.6438612284795358,0.1251,0.1995900571346283,0.7791570547661176,2.046876690523869,0.21554168082262154,-0.43840977137408144
20200707,open a position,option(delta<0.25),-1.7507268897980521,10002653.SH,3.6,0.8753634448990261,0.033,0.361526221036911,0.2345264525783901,1.23113822113611,0.21169647624094806,-0.9464587423131217
20200707,open a position,option(delta>0.25),-0.24927311020194787,10002637.SH,3.5,0.12463655510097393,0.0555,0.342874139547348,0.3586758035378581,1.580104814649331,0.25768411090493026,-1.09825845144637
20200707,open a position,option(delta<0.5),0.13388972888618708,10002637.SH,3.5,0.13388972888618708,0.0555,0.342874139547348,0.3586758035378581,1.580104814649331,0.25768411090493026,-1.09825845144637
20200707,open a position,option(delta>0.5),0.8661102711138129,10002623.SH,3.4,0.8661102711138129,0.095,0.3368068039417267,0.5218469391028477,1.7149199385777993,0.27472091171269747,-1.159362244626927
20200708,close a position,option(delta<0.25),1.7507268897980521,10002653.SH,3.6,0.8753634448990261,0.0468,0.3828261196613312,0.29752546599668994,1.340294048501428,0.2338403156374593,-1.1865349033780999
20200708,close a position,option(delta>0.25),0.24927311020194787,10002637.SH,3.5,0.12463655510097393,0.074,0.3579690754413605,0.431855627300192,1.6267004394850473,0.2653816146232095,-1.2666642733120794
20200708,close a position,option(delta<0.5),-0.13388972888618708,10002637.SH,3.5,0.13388972888618708,0.074,0.3579690754413605,0.431855627300192,1.6267004394850473,0.2653816146232095,-1.2666642733120794
20200708,close a position,option(delta>0.5),-0.8661102711138129,10002623.SH,3.4,0.8661102711138129,0.115,0.3291042745113373,0.6014610655404036,1.737243608475891,0.26056254271013096,-1.1570065117326527
20200708,open a position,option(delta<0.25),-1.0645731474107778,10002669.SH,3.7,0.5322865737053889,0.032,0.41909798979759216,0.2082399789218376,1.0136061463438104,0.1935987510103593,-1.0713928245686906
20200708,open a position,option(delta>0.25),-0.9354268525892222,10002653.SH,3.6,0.4677134262946111,0.0468,0.3828261196613312,0.29752546599668994,1.340294048501428,0.2338403156374593,-1.1865349033780999
20200708,open a position,option(delta<0.5),0.5982182328181284,10002637.SH,3.5,0.5982182328181284,0.074,0.3579690754413605,0.431855627300192,1.6267004394850473,0.2653816146232095,-1.2666642733120794
20200708,open a position,option(delta>0.5),0.40178176718187164,10002623.SH,3.4,0.40178176718187164,0.115,0.3291042745113373,0.6014610655404036,1.737243608475891,0.26056254271013096,-1.1570065117326527
20200709,close a position,option(delta<0.25),1.0645731474107778,10002669.SH,3.7,0.5322865737053889,0.0271,0.3952215611934662,0.19595275984645322,1.0718154478088429,0.1805145667591704,-1.0145634674461121
20200709,close a position,option(delta>0.25),0.9354268525892222,10002653.SH,3.6,0.4677134262946111,0.0439,0.36884763836860657,0.29842533983678665,1.4405738593327464,0.22643009502244255,-1.1922341850138647
20200709,close a position,option(delta<0.5),-0.5982182328181284,10002637.SH,3.5,0.5982182328181284,0.0732,0.34817877411842346,0.44605641163442933,1.7391512960197795,0.25804251643036663,-1.2906787352556082
20200709,close a position,option(delta>0.5),-0.40178176718187164,10002623.SH,3.4,0.40178176718187164,0.1208,0.3357594907283783,0.6234026521093213,1.7323573153244383,0.24786624278394775,-1.2090401054775366
20200709,open a position,option(delta<0.25),-0.9451375156428142,10002669.SH,3.7,0.4725687578214071,0.0271,0.3952215611934662,0.19595275984645322,1.0718154478088429,0.1805145667591704,-1.0145634674461121
20200709,open a position,option(delta>0.25),-1.0548624843571859,10002653.SH,3.6,0.5274312421785929,0.0439,0.36884763836860657,0.29842533983678665,1.4405738593327464,0.22643009502244255,-1.1922341850138647
20200709,open a position,option(delta<0.5),0.6958289715016102,10002637.SH,3.5,0.6958289715016102,0.0732,0.34817877411842346,0.44605641163442933,1.7391512960197795,0.25804251643036663,-1.2906787352556082
20200709,open a position,option(delta>0.5),0.30417102849838984,10002623.SH,3.4,0.30417102849838984,0.1208,0.3357594907283783,0.6234026521093213,1.7323573153244383,0.24786624278394775,-1.2090401054775366
20200710,close a position,option(delta<0.25),0.9451375156428142,10002669.SH,3.7,0.4725687578214071,0.01,0.37702229619026184,0.09514099069183929,0.7338054909039992,0.10348301064743146,-0.599577454417269
20200710,close a position,option(delta>0.25),1.0548624843571859,10002653.SH,3.6,0.5274312421785929,0.0187,0.3555416166782379,0.1665526503584313,1.1485190369529028,0.15273891631307385,-0.8367508105312766
20200710,close a position,option(delta<0.5),-0.6958289715016102,10002637.SH,3.5,0.6958289715016102,0.036,0.33828410506248474,0.2873353019653577,1.6473344083987491,0.2084416132847486,-1.0910410095741623
20200710,close a position,option(delta>0.5),-0.30417102849838984,10002623.SH,3.4,0.30417102849838984,0.0658,0.31674107909202576,0.4607041598712616,2.0494224056591905,0.24280461426856945,-1.1993781595368507
20200710,open a position,option(delta<0.25),-0.618222923054567,10002653.SH,3.6,0.3091114615272835,0.0187,0.3555416166782379,0.1665526503584313,1.1485190369529028,0.15273891631307385,-0.8367508105312766
20200710,open a position,option(delta>0.25),-1.381777076945433,10002637.SH,3.5,0.6908885384727165,0.036,0.33828410506248474,0.2873353019653577,1.6473344083987491,0.2084416132847486,-1.0910410095741623
20200710,open a position,option(delta<0.5),0.8073679365989016,10002623.SH,3.4,0.8073679365989016,0.0658,0.31674107909202576,0.4607041598712616,2.0494224056591905,0.24280461426856945,-1.1993781595368507
20200710,open a position,option(delta>0.5),0.1926320634010984,10002577.SH,3.3,0.1926320634010984,0.119,0.31314781308174133,0.664698445323713,1.9029122697681595,0.22288929649722117,-1.1039610967476168
20200713,close a position,option(delta<0.25),0.618222923054567,10002653.SH,3.6,0.3091114615272835,0.0145,0.32583895325660706,0.16105101981509723,1.3980572474062256,0.13107302609270408,-0.8767504852944468
20200713,close a position,option(delta>0.25),1.381777076945433,10002637.SH,3.5,0.6908885384727165,0.031,0.29502931237220764,0.3118692964598997,2.235096081256171,0.18973468612805658,-1.1557820382694834
20200713,close a position,option(delta<0.5),-0.8073679365989016,10002623.SH,3.4,0.8073679365989016,0.0689,0.279470294713974,0.5557338852357033,2.6352134900164637,0.21190286422428814,-1.2374510117307027
20200713,close a position,option(delta>0.5),-0.1926320634010984,10002577.SH,3.3,0.1926320634010984,0.1344,0.2730161249637604,0.7992076759351723,1.916238036160355,0.1505300214956521,-0.885272199092664
20200713,open a position,option(delta<0.25),-0.8204482617927042,10002653.SH,3.6,0.4102241308963521,0.0145,0.32583895325660706,0.16105101981509723,1.3980572474062256,0.13107302609270408,-0.8767504852944468
20200713,open a position,option(delta>0.25),-1.1795517382072958,10002637.SH,3.5,0.5897758691036479,0.031,0.29502931237220764,0.3118692964598997,2.235096081256171,0.18973468612805658,-1.1557820382694834
20200713,open a position,option(delta<0.5),0.22854439636146662,10002637.SH,3.5,0.22854439636146662,0.031,0.29502931237220764,0.3118692964598997,2.235096081256171,0.18973468612805658,-1.1557820382694834
20200713,open a position,option(delta>0.5),0.7714556036385334,10002623.SH,3.4,0.7714556036385334,0.0689,0.279470294713974,0.5557338852357033,2.6352134900164637,0.21190286422428814,-1.2374510117307027
20200714,close a position,option(delta<0.25),0.8204482617927042,10002653.SH,3.6,0.4102241308963521,0.0085,0.33478352427482605,0.10773913517588563,1.1057992317731549,0.09269811092930105,-0.7150717342252908
20200714,close a position,option(delta>0.25),1.1795517382072958,10002637.SH,3.5,0.5897758691036479,0.0188,0.2976132929325104,0.22368061552642338,2.0071374301218396,0.14957532603665952,-1.0302570559844095
20200714,close a position,option(delta<0.5),-0.22854439636146662,10002637.SH,3.5,0.22854439636146662,0.0188,0.2976132929325104,0.22368061552642338,2.0071374301218396,0.14957532603665952,-1.0302570559844095
20200714,close a position,option(delta>0.5),-0.7714556036385334,10002623.SH,3.4,0.7714556036385334,0.0478,0.28264060616493225,0.4563651579937057,2.803832486725987,0.19843448223804272,-1.3093480006557128
20200714,open a position,option(delta<0.25),-1.7737762535104593,10002637.SH,3.5,0.8868881267552297,0.0188,0.2976132929325104,0.22368061552642338,2.0071374301218396,0.14957532603665952,-1.0302570559844095
20200714,open a position,option(delta>0.25),-0.2262237464895407,10002623.SH,3.4,0.11311187324477034,0.0478,0.28264060616493225,0.4563651579937057,2.803832486725987,0.19843448223804272,-1.3093480006557128
20200714,open a position,option(delta<0.5),0.8408594125456388,10002623.SH,3.4,0.8408594125456388,0.0478,0.28264060616493225,0.4563651579937057,2.803832486725987,0.19843448223804272,-1.3093480006557128
20200714,open a position,option(delta>0.5),0.15914058745436122,10002577.SH,3.3,0.15914058745436122,0.1048,0.27738526463508606,0.7305556879162375,2.379665250087846,0.16528360565507255,-1.0931796515057102
20200715,close a position,option(delta<0.25),1.7737762535104593,10002637.SH,3.5,0.8868881267552297,0.0128,0.31714704632759094,0.16686398397139723,1.6994346423386224,0.11600051774694037,-0.9700714494965892
20200715,close a position,option(delta>0.25),0.2262237464895407,10002623.SH,3.4,0.11311187324477034,0.0353,0.30219271779060364,0.37299863263519,2.700190685925962,0.17561969519051818,-1.407921511307028
20200715,close a position,option(delta<0.5),-0.8408594125456388,10002623.SH,3.4,0.8408594125456388,0.0353,0.30219271779060364,0.37299863263519,2.700190685925962,0.17561969519051818,-1.407921511307028
20200715,close a position,option(delta>0.5),-0.15914058745436122,10002577.SH,3.3,0.15914058745436122,0.0815,0.2825410068035126,0.6604512725472906,2.7939448149472614,0.1699002828354656,-1.2941477991193908
20200715,open a position,option(delta<0.25),-1.1933814468600255,10002637.SH,3.5,0.5966907234300127,0.0128,0.31714704632759094,0.16686398397139723,1.6994346423386224,0.11600051774694037,-0.9700714494965892
20200715,open a position,option(delta>0.25),-0.8066185531399745,10002623.SH,3.4,0.4033092765699873,0.0353,0.30219271779060364,0.37299863263519,2.700190685925962,0.17561969519051818,-1.407921511307028
20200715,open a position,option(delta<0.5),0.5581833327269305,10002623.SH,3.4,0.5581833327269305,0.0353,0.30219271779060364,0.37299863263519,2.700190685925962,0.17561969519051818,-1.407921511307028
20200715,open a position,option(delta>0.5),0.44181666727306945,10002577.SH,3.3,0.44181666727306945,0.0815,0.2825410068035126,0.6604512725472906,2.7939448149472614,0.1699002828354656,-1.2941477991193908
20200716,close a position,option(delta<0.25),1.1933814468600255,10002637.SH,3.5,0.5966907234300127,0.0043,0.4271171987056732,0.05834576887768407,0.6637937495992966,0.047903322908454074,-0.6259902621400171
20200716,close a position,option(delta>0.25),0.8066185531399745,10002623.SH,3.4,0.4033092765699873,0.008,0.3670687973499298,0.11164098834400032,1.259526967473727,0.07811606558934972,-0.8791650152948919
20200716,close a position,option(delta<0.5),-0.5581833327269305,10002623.SH,3.4,0.5581833327269305,0.008,0.3670687973499298,0.11164098834400032,1.259526967473727,0.07811606558934972,-0.8791650152948919
20200716,close a position,option(delta>0.5),-0.44181666727306945,10002577.SH,3.3,0.44181666727306945,0.0195,0.3224473297595978,0.25130428967820617,2.404182171809917,0.13098198841964181,-1.3003652336364346
20200716,open a position,option(delta<0.25),-0.018677629208908437,10002623.SH,3.4,0.009338814604454218,0.008,0.3670687973499298,0.11164098834400032,1.259526967473727,0.07811606558934972,-0.8791650152948919
20200716,open a position,option(delta>0.25),-1.9813223707910916,10002577.SH,3.3,0.9906611853955458,0.0195,0.3224473297595978,0.25130428967820617,2.404182171809917,0.13098198841964181,-1.3003652336364346
20200716,open a position,option(delta<0.5),0.11343038586491079,10002577.SH,3.3,0.11343038586491079,0.0195,0.3224473297595978,0.25130428967820617,2.404182171809917,0.13098198841964181,-1.3003652336364346
20200716,open a position,option(delta>0.5),0.8865696141350892,10002569.SH,3.2,0.8865696141350892,0.0489,0.2764832079410553,0.53181887799332,3.4991640779717574,0.16346263260682858,-1.4077935314416894
20200717,close a position,option(delta<0.25),0.018677629208908437,10002623.SH,3.4,0.009338814604454218,0.004,0.30524107813835144,0.07796607456849212,1.2638376383121426,0.055099479171499155,-0.6188348406965054
20200717,close a position,option(delta>0.25),1.9813223707910916,10002577.SH,3.3,0.9906611853955458,0.0154,0.2712249457836151,0.2544167995399549,3.1289357664310415,0.12121029511590553,-1.2160690707765214
20200717,close a position,option(delta<0.5),-0.11343038586491079,10002577.SH,3.3,0.11343038586491079,0.0154,0.2712249457836151,0.2544167995399549,3.1289357664310415,0.12121029511590553,-1.2160690707765214
20200717,close a position,option(delta>0.5),-0.8865696141350892,10002569.SH,3.2,0.8865696141350892,0.0556,0.258868545293808,0.6262561970752369,3.871826758984847,0.14315562919829444,-1.3919664912014391
20200723,open a position,option(delta<0.25),-0.8319266328514923,10002655.SH,3.6,0.41596331642574613,0.0291,0.27542129158973694,0.1949816828159524,0.9846023605659113,0.28028102767554386,-0.4267651409980456
20200723,open a position,option(delta>0.25),-1.1680733671485077,10002639.SH,3.5,0.5840366835742539,0.0463,0.26194319128990173,0.28918521271640363,1.283700207405597,0.34754099777239644,-0.5069886261595545
20200723,open a position,option(delta<0.5),0.4783980499408855,10002625.SH,3.4,0.4783980499408855,0.0748,0.2519511878490448,0.4191955781459339,1.5254341539147194,0.3972328846187735,-0.5636426248127886
20200723,open a position,option(delta>0.5),0.5216019500591145,10002593.SH,3.3,0.5216019500591145,0.1189,0.24607989192008972,0.5741114519169356,1.5670574410773268,0.3985624330065252,-0.5623184689859386
20200724,close a position,option(delta<0.25),0.8319266328514923,10002655.SH,3.6,0.41596331642574613,0.0171,0.31489118933677673,0.11949080344710639,0.6582556335673416,0.19190050867268937,-0.34148934302975065
20200724,close a position,option(delta>0.25),1.1680733671485077,10002639.SH,3.5,0.5840366835742539,0.0275,0.30433180928230286,0.1804186647485747,0.8974066046960113,0.2528469047289783,-0.43655005106776984
20200724,close a position,option(delta<0.5),-0.4783980499408855,10002625.SH,3.4,0.4783980499408855,0.0435,0.2921042740345001,0.2657434904717954,1.1670464283485766,0.3156073272999338,-0.5259775978639036
